key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
5088,"handful of silver rings",0,"handfuls of silver rings",0,0,1,0,0,"Tiny loops of silver wire.","Silver Rings",20911,24,1,12,0,49,48,0,20000,999,False,False,False,False,241,5,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5089,"handful of mythril rings",0,"handfuls of mythril rings",0,0,1,0,0,"Tiny loops of mythril wire.","Mythril Rings",20913,34,1,12,0,49,48,0,20000,999,False,False,False,False,617,10,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5090,"handful of electrum rings",0,"handfuls of electrum rings",0,0,1,0,0,"Tiny loops of electrum wire.","Electrum Rings",20915,43,1,12,0,49,48,0,20000,999,False,False,False,False,915,14,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5091,"handful of bronze rivets",0,"handfuls of bronze rivets",0,0,1,0,0,"Short bronze pins with large heads. Used in connecting metal plates.","Bronze Rivets",21003,2,1,12,0,49,48,0,25000,999,False,False,False,False,13,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5092,"handful of iron rivets",0,"handfuls of iron rivets",0,0,1,0,0,"Short iron pins with large heads. Used in connecting metal plates.","Iron Rivets",21003,14,1,12,0,49,48,0,25000,999,False,False,False,False,73,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5093,"handful of steel rivets",0,"handfuls of steel rivets",0,0,1,0,0,"Short steel pins with large heads. Used in connecting metal plates.","Steel Rivets",21003,27,1,12,0,49,48,0,25000,999,False,False,False,False,313,6,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5094,"handful of cobalt rivets",0,"handfuls of cobalt rivets",0,0,1,0,0,"Short cobalt pins with large heads. Used in connecting metal plates.","Cobalt Rivets",21003,45,1,12,0,49,48,0,25000,999,False,False,False,False,891,14,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5095,"handful of darksteel rivets",0,"handfuls of darksteel rivets",0,0,1,0,0,"Short darksteel pins with large heads. Used in connecting metal plates.","Darksteel Rivets",21003,55,1,12,0,49,48,0,25000,999,False,False,False,False,1176,18,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5096,"handful of copper rivets",0,"handfuls of copper rivets",0,0,1,0,0,"Short copper pins with large heads. Used in connecting metal plates.","Copper Rivets",21003,5,1,16,0,49,48,0,25000,999,False,False,False,False,24,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5097,"handful of brass rivets",0,"handfuls of brass rivets",0,0,1,0,0,"Short brass pins with large heads. Used in connecting metal plates.","Brass Rivets",21003,15,1,16,0,49,48,0,25000,999,False,False,False,False,81,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5098,"handful of silver rivets",0,"handfuls of silver rivets",0,0,1,0,0,"Short silver pins with large heads. Used in connecting metal plates.","Silver Rivets",21003,25,1,16,0,49,48,0,25000,999,False,False,False,False,247,5,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5099,"handful of mythril rivets",0,"handfuls of mythril rivets",0,0,1,0,0,"Short mythril pins with large heads. Used in connecting metal plates.","Mythril Rivets",21003,35,1,12,0,49,48,0,25000,999,False,False,False,False,583,9,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5100,"pinch of copper dust",0,"pinches of copper dust",0,0,1,0,0,"Several thousand minute flecks of copper ore.","Copper Dust",21006,5,1,16,0,49,48,0,30000,999,False,False,False,False,8,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5101,"pinch of silver dust",0,"pinches of silver dust",0,0,1,0,0,"Several thousand minute flecks of silver ore.","Silver Dust",21001,35,1,16,0,49,48,0,30000,999,False,False,False,False,194,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5102,"pinch of gold dust",0,"pinches of gold dust",0,0,1,0,0,"Several thousand minute flecks of gold ore.","Gold Dust",21214,55,1,16,0,49,48,0,30000,999,False,False,False,False,392,6,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5103,"sheet of silver leaf",0,"sheets of silver leaf",0,0,1,0,0,"A square of silver pounded until it is paper-thin. Often applied to wood to give it the appearance of solid silver.","Silver Leaf",21005,30,1,16,0,49,48,0,35000,999,False,False,False,False,144,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5104,"Garlean steel joint",0,"Garlean steel joints",0,0,1,0,0,"A mechanical joint made with a remarkably light variety of steel impossible to reproduce in Eorzean forges.","Garlean Steel Joint",20967,70,1,12,0,49,48,0,35000,999,False,False,False,False,2910,44,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5105,"Garlean steel plate",0,"Garlean steel plates",0,0,1,0,0,"A plate hammered from a remarkably light variety of steel impossible to reproduce in Eorzean forges.","Garlean Steel Plate",20958,70,1,12,0,49,48,0,35000,999,False,False,False,False,2910,44,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5106,"chunk of copper ore",0,"chunks of copper ore",0,0,1,0,0,"A decent-sized piece of rock containing the metal copper.","Copper Ore",21209,1,1,12,0,48,47,0,5000,999,False,False,False,False,2,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5107,"chunk of tin ore",0,"chunks of tin ore",0,0,1,0,0,"A decent-sized piece of rock containing the metal tin.","Tin Ore",21203,1,1,12,0,48,47,0,5000,999,False,False,False,False,2,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5108,"chunk of yellow copper ore",0,"chunks of yellow copper ore",0,0,1,0,0,"A decent-sized piece of rock containing the metal copper mixed with traces of iron and sulphur.","Yellow Copper Ore",21207,115,1,16,0,48,47,0,5000,999,False,False,False,False,683,11,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5109,"chunk of pyrite",0,"chunks of pyrite",0,0,1,0,0,"A decent-sized piece of rock containing iron and sulphur, creating the mineral pyrite.","Pyrite",21207,120,1,16,0,48,47,0,5000,999,False,False,False,False,712,11,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5110,"chunk of zinc ore",0,"chunks of zinc ore",0,0,1,0,0,"A decent-sized piece of rock containing the metal zinc.","Zinc Ore",21210,14,1,12,0,48,47,0,5000,999,False,False,False,False,20,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5111,"chunk of iron ore",0,"chunks of iron ore",0,0,1,0,0,"A decent-sized piece of rock containing the metal iron.","Iron Ore",21202,13,1,12,0,48,47,0,5000,999,False,False,False,False,18,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5112,"chunk of limonite",0,"chunks of limonite",0,0,1,0,0,"A decent-sized piece of rock containing a small amount of oxidized iron. It is said to have deodorizing properties.","Limonite",21206,133,1,16,0,48,47,0,5000,999,False,False,False,False,789,12,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5113,"chunk of silver ore",0,"chunks of silver ore",0,0,1,0,0,"A decent-sized piece of rock containing the semi-precious metal silver.","Silver Ore",21211,23,1,12,0,48,47,0,5000,999,False,False,False,False,52,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5114,"chunk of mythril ore",0,"chunks of mythril ore",0,0,1,0,0,"A decent-sized piece of rock containing the precious metal mythril.","Mythril Ore",21208,34,1,12,0,48,47,0,5000,999,False,False,False,False,154,3,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5115,"chunk of electrum ore",0,"chunks of electrum ore",0,0,1,0,0,"A decent-sized piece of rock containing the precious metal electrum.","Electrum Ore",21217,42,1,12,0,48,47,0,5000,999,False,False,False,False,219,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5116,"chunk of cobalt ore",0,"chunks of cobalt ore",0,0,1,0,0,"A decent-sized piece of rock containing the precious metal cobalt.","Cobalt Ore",21216,43,1,12,0,48,47,0,5000,999,False,False,False,False,228,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5117,"chunk of light kidney ore",0,"chunks of light kidney ore",0,0,1,0,0,"A reddish ore containing large quantities of iron. Its wide availability makes it optimal for smelting in locations where purer forms of iron ore are difficult to procure, such as militia forges. This particular type of kidney ore is far more porous than the common variety, making it much easier to transport.","Light Kidney Ore",21206,142,1,16,0,48,47,0,5000,999,False,False,False,False,843,13,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5118,"chunk of gold ore",0,"chunks of gold ore",0,0,1,0,0,"A decent-sized piece of rock containing the precious metal gold.","Gold Ore",21212,55,1,12,0,48,47,0,5000,999,False,False,False,False,326,5,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5119,"chunk of peacock ore",0,"chunks of peacock ore",0,0,1,0,0,"A colorful ore with a high copper content.","Peacock Ore",21212,70,1,12,0,48,47,0,5000,999,False,False,False,True,415,7,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5120,"chunk of platinum ore",0,"chunks of platinum ore",0,0,1,0,0,"A decent-sized piece of rock containing the precious metal platinum.","Platinum Ore",21213,80,1,12,0,48,47,0,5000,999,False,False,False,False,475,8,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5121,"chunk of darksteel ore",0,"chunks of darksteel ore",0,0,1,0,0,"A decent-sized piece of rock containing the metal darksteel.","Darksteel Ore",21205,55,1,12,0,48,47,0,5000,999,False,False,False,False,326,5,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5122,"chunk of miser's mythril",0,"chunks of miser's mythril",0,0,1,0,0,"Very rarely, when consuming the bodies of her victims, the Miser's Mistress will accidentally ingest chunks of mythril ore found lying about the Aurum Vale. The strong acids found within the seedkin's stomach dissolve away impurities, leaving only a near-pure form of the metal.","Miser's Mythril",21208,1,1,16,0,48,0,0,5000,999,False,True,False,True,2,0,False,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5123,"flint stone",0,"flint stones",0,0,1,0,0,"An extremely hard rock often used in stone weapons and firearms.","Flint Stone",21451,5,1,16,0,48,47,0,10000,999,False,False,False,False,6,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5124,"chunk of obsidian",0,"chunks of obsidian",0,0,1,0,0,"A sharp, glossy volcanic stone often used in the manufacture of weapons and jewelry.","Obsidian",21452,5,1,12,0,48,47,0,10000,999,False,False,False,False,6,1,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5125,"chunk of wyvern obsidian",0,"chunks of wyvern obsidian",0,0,1,0,0,"A hard variety of obsidian. Said to have been formed in the flames of a wyvern's breath.","Wyvern Obsidian",21467,30,1,12,0,48,47,0,10000,999,False,False,False,False,120,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5126,"chunk of dragon obsidian",0,"chunks of dragon obsidian",0,0,1,0,0,"A hard yet light variety of obsidian. Said to have been formed in the flames of a dragon's breath.","Dragon Obsidian",21468,115,1,12,0,48,47,0,10000,999,False,False,False,False,683,4,True,False,False,0,2,0,0,0,0,0,0,True,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5127,"chunk of wyrm obsidian",0,"chunks of wyrm obsidian",0,0,1,0,0,"Obsidian of legendary quality. Said to have been formed in the flames of a wyrm's breath and possess magical qualities.","Wyrm Obsidian",21469,150,1,12,0,48,47,0,10000,999,False,False,False,False,891,5,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5128,"raw sunstone",0,"raw sunstones",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be sunstone.","Raw Sunstone",21453,13,1,12,0,48,47,0,15000,999,False,False,False,False,68,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5129,"raw danburite",0,"raw danburites",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be danburite.","Raw Danburite",21453,13,1,12,0,48,47,0,15000,999,False,False,False,False,68,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5130,"raw malachite",0,"raw malachites",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be malachite.","Raw Malachite",21453,13,1,12,0,48,47,0,15000,999,False,False,False,False,68,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5131,"raw sphene",0,"raw sphene",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be a sphene.","Raw Sphene",21453,13,1,12,0,48,47,0,15000,999,False,False,False,False,68,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5132,"raw fluorite",0,"raw fluorites",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be fluorite.","Raw Fluorite",21453,13,1,12,0,48,47,0,15000,999,False,False,False,False,68,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5133,"raw lapis lazuli",0,"raw lapides lazuli",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be lapis lazuli.","Raw Lapis Lazuli",21453,13,1,12,0,48,47,0,15000,999,False,False,False,False,68,2,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5134,"raw garnet",0,"raw garnets",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be garnet.","Raw Garnet",21453,31,1,12,0,48,47,0,15000,999,False,False,False,False,486,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5135,"raw goshenite",0,"raw goshenites",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be goshenite.","Raw Goshenite",21453,31,1,12,0,48,47,0,15000,999,False,False,False,False,486,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5136,"raw peridot",0,"raw peridots",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be peridot.","Raw Peridot",21453,31,1,12,0,48,47,0,15000,999,False,False,False,False,486,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5137,"raw heliodor",0,"raw heliodors",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be heliodor.","Raw Heliodor",21453,31,1,12,0,48,47,0,15000,999,False,False,False,False,486,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5138,"raw amethyst",0,"raw amethysts",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be amethyst.","Raw Amethyst",21453,31,1,12,0,48,47,0,15000,999,False,False,False,False,486,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5139,"raw aquamarine",0,"raw aquamarines",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be aquamarine.","Raw Aquamarine",21453,31,1,12,0,48,47,0,15000,999,False,False,False,False,486,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5140,"raw rubellite",0,"raw rubellites",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be rubellite.","Raw Rubellite",21453,40,1,12,0,48,47,0,15000,999,False,False,False,False,742,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
5141,"raw zircon",0,"raw zircons",0,0,1,0,0,"An uncut, unpolished stone containing what appears to be zircon.","Raw Zircon",21453,40,1,12,0,48,47,0,15000,999,False,False,False,False,742,4,True,False,False,0,2,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
